,Age,Attrition,DistanceFromHome,Education,EmployeeID,Gender,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
3822,39,0,1.875,3,3923,0,2,1426.8799999999999,1.0,11,8,0,9.0,3,9,5,8,4.0,4.0,3.0,2,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3823,32,0,3.75,3,3924,1,1,475.79999999999995,3.0,11,8,2,10.0,0,4,0,2,4.0,3.0,1.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3824,40,0,3.75,3,3925,1,3,1362.6599999999999,1.0,11,8,1,21.0,6,21,12,8,2.0,2.0,2.0,2,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3825,45,0,11.875,4,3926,1,1,925.4699999999999,4.0,15,8,0,9.0,2,5,0,3,3.0,3.0,4.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3826,30,0,5.625,3,3927,1,1,1245.6599999999999,0.0,12,8,1,10.0,2,9,0,7,4.0,1.0,3.0,3,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3827,24,0,1.875,4,3928,1,1,586.04,0.0,11,8,1,3.0,5,2,2,1,1.0,4.0,3.0,3,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3828,30,1,6.25,3,3929,0,1,286.90999999999997,6.0,14,8,0,6.0,4,4,1,2,3.0,4.0,2.0,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3829,31,0,1.875,2,3930,1,3,1008.28,1.0,15,8,2,6.0,3,5,0,2,1.0,3.0,3.0,4,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3830,27,0,1.875,3,3931,1,1,870.2199999999999,1.0,13,8,1,6.0,2,6,1,4,3.0,4.0,2.0,2,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3831,29,1,2.5,3,3932,1,5,479.83,1.0,13,8,0,2.0,3,2,2,2,2.0,2.0,3.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3832,29,0,5.0,4,3933,0,1,309.01,8.0,21,8,1,10.0,2,3,0,2,4.0,3.0,4.0,3,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3833,30,0,4.375,3,3934,1,3,300.69,2.0,11,8,0,12.0,5,7,1,7,3.0,1.0,3.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3834,34,0,0.625,2,3935,0,2,2296.45,0.0,11,8,0,6.0,5,5,1,2,4.0,4.0,3.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3835,33,0,1.25,4,3936,1,1,337.47999999999996,8.0,14,8,1,13.0,4,11,1,7,4.0,2.0,2.0,3,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3836,49,0,1.875,4,3937,1,1,614.64,3.0,11,8,1,8.0,4,5,0,4,4.0,4.0,4.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3837,33,1,6.25,3,3938,1,1,559.26,2.0,13,8,0,11.0,3,0,0,0,1.0,1.0,2.0,1,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3838,38,0,17.5,3,3939,1,1,387.27,4.0,12,8,1,9.0,3,6,0,5,3.0,2.0,2.0,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3839,31,1,5.625,4,3940,1,2,2195.0499999999997,2.0,14,8,2,10.0,2,1,0,0,1.0,3.0,3.0,3,3,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3840,29,0,1.875,4,3941,0,2,727.0899999999999,1.0,13,8,1,1.0,3,1,0,0,4.0,1.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3841,30,0,1.25,1,3942,1,1,1357.85,3.0,18,8,1,10.0,3,7,1,7,3.0,3.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3842,32,0,6.25,4,3943,0,1,1136.2,2.0,11,8,1,12.0,2,7,0,7,2.0,2.0,3.0,3,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3843,38,0,5.0,2,3944,0,1,326.82,3.0,11,8,0,15.0,2,1,1,0,2.0,4.0,3.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3844,43,1,0.625,4,3945,1,3,995.15,9.0,12,8,1,6.0,3,1,0,0,3.0,3.0,3.0,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3845,42,0,0.625,3,3946,0,1,2270.45,8.0,13,8,1,7.0,3,5,0,4,2.0,2.0,2.0,3,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3846,55,0,1.875,2,3947,0,1,955.63,8.0,20,8,1,34.0,3,1,0,0,3.0,1.0,3.0,3,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3847,33,0,8.75,3,3948,1,1,1406.6,5.0,12,8,0,11.0,2,9,1,7,4.0,2.0,2.0,3,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3848,41,0,3.125,3,3949,1,1,1581.97,1.0,19,8,0,5.0,2,5,0,4,3.0,1.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3849,34,0,4.375,4,3950,0,1,2551.38,1.0,21,8,0,15.0,5,15,0,7,4.0,3.0,3.0,2,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3850,53,0,6.25,4,3951,1,2,269.09999999999997,4.0,13,8,2,27.0,2,3,0,2,1.0,3.0,2.0,4,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3851,43,0,10.0,2,3952,0,1,881.66,0.0,16,8,1,10.0,2,9,1,8,2.0,4.0,3.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3852,34,0,6.25,2,3953,0,5,1011.27,5.0,12,8,1,6.0,2,2,2,2,4.0,4.0,3.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3853,21,1,0.625,2,3954,1,5,362.83,1.0,14,8,0,1.0,3,1,1,0,2.0,2.0,3.0,4,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3854,38,0,5.0,2,3955,0,2,416.13,1.0,11,8,1,5.0,3,5,0,4,4.0,3.0,3.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3855,22,1,0.625,3,3956,1,4,645.8399999999999,1.0,14,8,0,1.0,3,1,0,0,3.0,1.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3856,31,0,5.0,5,3957,1,5,1705.6,1.0,12,8,2,13.0,6,12,5,7,1.0,4.0,3.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3857,51,0,0.625,4,3958,0,1,524.29,2.0,14,8,0,15.0,2,2,2,2,1.0,3.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3858,37,0,15.0,1,3959,1,2,427.83,1.0,16,8,3,5.0,2,5,0,3,2.0,2.0,3.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3859,46,0,1.875,4,3960,0,1,555.36,7.0,13,8,0,24.0,3,2,2,2,3.0,4.0,3.0,4,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3860,36,0,16.875,3,3961,0,4,657.28,7.0,12,8,0,15.0,2,12,5,7,4.0,1.0,3.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3861,44,1,6.25,4,3962,1,1,369.71999999999997,1.0,12,8,0,6.0,2,5,2,3,3.0,2.0,2.0,4,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3862,37,0,11.875,2,3963,1,2,351.39,2.0,14,8,0,19.0,2,10,4,7,3.0,2.0,2.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3863,35,1,9.375,4,3964,1,2,247.51999999999998,1.0,22,8,1,10.0,4,10,7,7,3.0,4.0,3.0,3,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3864,33,0,5.0,5,3965,1,2,1069.12,6.0,19,8,0,14.0,3,10,7,6,4.0,1.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3865,28,0,5.625,3,3966,0,2,619.5799999999999,1.0,12,8,0,5.0,3,5,0,3,3.0,4.0,4.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3866,39,0,1.875,4,3967,0,2,339.3,7.0,12,8,0,9.0,2,4,2,2,3.0,3.0,3.0,2,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3867,46,0,5.625,2,3968,1,2,745.03,8.0,17,8,0,6.0,2,2,2,2,2.0,2.0,3.0,3,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3868,40,0,1.25,2,3969,1,1,330.07,4.0,12,8,1,7.0,3,4,0,2,3.0,1.0,2.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3869,42,0,4.375,4,3970,0,2,742.8199999999999,5.0,11,8,0,10.0,2,0,0,0,2.0,1.0,2.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3870,35,0,6.25,1,3971,0,2,561.99,2.0,18,8,3,15.0,3,7,1,7,2.0,4.0,3.0,3,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3871,38,0,3.75,4,3972,1,3,953.68,5.0,11,8,0,13.0,3,11,3,8,1.0,2.0,3.0,3,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3872,34,1,1.25,1,3973,1,1,1754.87,4.0,23,8,2,11.0,2,7,0,7,4.0,1.0,2.0,4,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3873,37,1,15.0,3,3974,1,1,1788.54,1.0,11,8,1,10.0,5,10,0,8,4.0,1.0,1.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3874,39,0,1.25,1,3975,1,2,670.15,2.0,18,8,1,7.0,3,2,2,2,3.0,4.0,3.0,2,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3875,43,0,5.0,5,3976,0,3,293.53999999999996,4.0,18,8,0,7.0,2,3,1,2,1.0,3.0,2.0,3,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3876,41,0,1.875,3,3977,1,3,467.60999999999996,3.0,13,8,1,11.0,2,3,1,2,2.0,2.0,1.0,1,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3877,41,0,0.625,1,3978,1,3,326.95,0.0,18,8,0,23.0,2,22,13,5,3.0,3.0,4.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3878,30,0,16.25,3,3979,0,2,574.6,9.0,11,8,0,9.0,3,7,0,2,1.0,3.0,3.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3879,26,1,1.25,1,3980,0,3,855.14,0.0,15,8,2,6.0,3,5,1,4,4.0,2.0,3.0,2,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3880,46,1,6.25,3,3981,1,1,574.86,4.0,11,8,1,13.0,2,9,3,7,4.0,2.0,4.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3881,40,0,16.875,2,3982,0,3,1335.62,4.0,18,8,0,12.0,3,5,0,3,3.0,4.0,3.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3882,34,0,1.25,3,3983,1,2,694.5899999999999,1.0,14,8,0,10.0,5,10,4,8,2.0,3.0,3.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3883,58,0,1.25,4,3984,1,1,308.88,4.0,12,8,1,37.0,3,16,14,14,2.0,2.0,2.0,3,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3884,35,0,5.0,1,3985,0,3,694.98,0.0,14,8,0,6.0,3,5,0,3,2.0,3.0,4.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3885,47,0,11.875,5,3986,0,2,367.51,8.0,14,8,1,28.0,3,22,14,10,3.0,2.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3886,40,0,0.625,4,3987,1,2,2592.5899999999997,2.0,13,8,1,15.0,3,7,7,7,2.0,1.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3887,54,0,16.875,4,3988,1,1,407.03,4.0,14,8,0,14.0,3,7,1,7,4.0,4.0,2.0,2,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3888,31,0,5.0,4,3989,0,3,331.76,2.0,18,8,0,9.0,2,3,2,2,1.0,1.0,3.0,3,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3889,28,0,0.625,2,3990,1,3,582.01,1.0,15,8,0,3.0,6,3,1,2,3.0,1.0,3.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3890,38,0,11.875,3,3991,0,2,841.62,2.0,13,8,2,20.0,3,4,0,3,2.0,4.0,2.0,1,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3891,26,0,5.0,3,3992,0,1,394.28999999999996,1.0,12,8,0,5.0,2,5,1,2,3.0,4.0,3.0,2,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3892,58,0,6.25,4,3993,0,1,381.68,2.0,13,8,1,23.0,3,2,2,2,1.0,3.0,3.0,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3893,18,0,1.25,3,3994,1,3,2418.7799999999997,1.0,24,8,2,0.0,4,0,0,0,2.0,3.0,1.0,3,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3894,31,1,1.25,3,3995,1,3,281.84,0.0,14,8,1,2.0,2,1,0,0,4.0,1.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3895,29,1,5.0,2,3996,1,1,370.89,4.0,14,8,1,4.0,5,2,2,0,1.0,1.0,3.0,2,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3896,36,0,1.25,3,3998,0,5,297.7,4.0,11,8,0,15.0,5,1,0,0,4.0,2.0,3.0,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3897,43,0,5.0,3,3999,1,1,468.0,1.0,23,8,0,7.0,2,7,7,7,1.0,4.0,3.0,3,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3898,27,0,5.0,4,4000,1,5,273.90999999999997,0.0,13,8,0,6.0,2,5,0,2,4.0,4.0,2.0,3,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3899,29,0,3.75,2,4001,1,1,534.9499999999999,1.0,11,8,0,11.0,1,11,3,10,4.0,4.0,4.0,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3900,32,0,5.625,4,4002,1,4,562.51,8.0,13,8,0,4.0,4,0,0,0,4.0,4.0,4.0,3,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3901,42,0,6.875,3,4003,1,1,2321.2799999999997,3.0,18,8,0,10.0,2,6,3,3,3.0,3.0,2.0,3,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3902,47,0,1.25,2,4004,0,5,415.47999999999996,4.0,14,8,1,7.0,3,2,2,0,2.0,3.0,3.0,2,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3903,46,0,0.625,3,4005,0,1,2480.5299999999997,3.0,21,8,0,12.0,2,9,4,7,4.0,4.0,2.0,3,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3904,28,0,4.375,3,4006,1,1,1165.58,1.0,16,8,1,3.0,3,3,2,2,3.0,4.0,3.0,2,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3905,29,0,10.0,3,4007,0,1,287.3,8.0,11,8,1,11.0,4,7,1,6,4.0,3.0,3.0,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
