Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
40,No,Travel_Rarely,Research & Development,0.625,4,Life Sciences,3987,Male,2,Manager,Divorced,2592.59,2.0,13,8,1,15.0,3,7,7,7,2.0,1.0,3.0,3,3
54,No,Travel_Rarely,Sales,16.875,4,Medical,3988,Male,1,Research Scientist,Married,407.03,4.0,14,8,0,14.0,3,7,1,7,4.0,4.0,2.0,2,3
31,No,Travel_Frequently,Sales,5.0,4,Other,3989,Female,3,Manufacturing Director,Married,331.76,2.0,18,8,0,9.0,2,3,2,2,1.0,1.0,3.0,3,3
28,No,Travel_Rarely,Sales,0.625,2,Life Sciences,3990,Male,3,Manager,Married,582.01,1.0,15,8,0,3.0,6,3,1,2,3.0,1.0,3.0,3,3
38,No,Travel_Rarely,Research & Development,11.875,3,Medical,3991,Female,2,Manufacturing Director,Married,841.62,2.0,13,8,2,20.0,3,4,0,3,2.0,4.0,2.0,1,3
26,No,Travel_Rarely,Sales,5.0,3,Marketing,3992,Female,1,Healthcare Representative,Single,394.29,1.0,12,8,0,5.0,2,5,1,2,3.0,4.0,3.0,2,3
58,No,Travel_Frequently,Research & Development,6.25,4,Technical Degree,3993,Female,1,Sales Representative,Married,381.68,2.0,13,8,1,23.0,3,2,2,2,1.0,3.0,3.0,3,3
18,No,Non-Travel,Research & Development,1.25,3,Life Sciences,3994,Male,3,Sales Representative,Single,2418.78,1.0,24,8,2,0.0,4,0,0,0,2.0,3.0,1.0,3,4
31,Yes,Travel_Rarely,Research & Development,1.25,3,Life Sciences,3995,Male,3,Laboratory Technician,Married,281.84,0.0,14,8,1,2.0,2,1,0,0,4.0,1.0,3.0,3,3
29,Yes,Travel_Rarely,Research & Development,5.0,2,Medical,3996,Male,1,Manager,Divorced,370.89,4.0,14,8,1,4.0,5,2,2,0,1.0,1.0,3.0,2,3
36,No,Travel_Rarely,Sales,1.25,3,Technical Degree,3998,Female,5,Laboratory Technician,Married,297.7,4.0,11,8,0,15.0,5,1,0,0,4.0,2.0,3.0,3,3
43,No,Travel_Frequently,Sales,5.0,3,Medical,3999,Male,1,Research Director,Married,468.0,1.0,23,8,0,7.0,2,7,7,7,1.0,4.0,3.0,3,4
27,No,Travel_Frequently,Sales,5.0,4,Life Sciences,4000,Male,5,Research Scientist,Single,273.91,0.0,13,8,0,6.0,2,5,0,2,4.0,4.0,2.0,3,3
29,No,Travel_Frequently,Research & Development,3.75,2,Medical,4001,Male,1,Human Resources,Married,534.9499999999999,1.0,11,8,0,11.0,1,11,3,10,4.0,4.0,4.0,3,3
32,No,Travel_Frequently,Sales,5.625,4,Life Sciences,4002,Male,4,Sales Executive,Single,562.51,8.0,13,8,0,4.0,4,0,0,0,4.0,4.0,4.0,3,3
42,No,Non-Travel,Research & Development,6.875,3,Medical,4003,Male,1,Manager,Married,2321.28,3.0,18,8,0,10.0,2,6,3,3,3.0,3.0,2.0,3,3
47,No,Travel_Rarely,Sales,1.25,2,Life Sciences,4004,Female,5,Manager,Single,415.48,4.0,14,8,1,7.0,3,2,2,0,2.0,3.0,3.0,2,3
46,No,Travel_Rarely,Human Resources,0.625,3,Life Sciences,4005,Female,1,Laboratory Technician,Divorced,2480.53,3.0,21,8,0,12.0,2,9,4,7,4.0,4.0,2.0,3,4
28,No,Non-Travel,Research & Development,4.375,3,Life Sciences,4006,Male,1,Sales Executive,Divorced,1165.58,1.0,16,8,1,3.0,3,3,2,2,3.0,4.0,3.0,2,3
29,No,Travel_Rarely,Research & Development,10.0,3,Medical,4007,Female,1,Manufacturing Director,Divorced,287.3,8.0,11,8,1,11.0,4,7,1,6,4.0,3.0,3.0,3,3
42,No,Travel_Rarely,Sales,1.25,4,Medical,4008,Female,2,Research Director,Single,590.0699999999999,4.0,17,8,1,8.0,5,0,0,0,4.0,3.0,3.0,3,3
32,Yes,Travel_Rarely,Research & Development,0.625,1,Medical,4009,Male,2,Laboratory Technician,Single,356.33,7.0,11,8,0,7.0,3,2,2,2,3.0,2.0,2.0,3,3
46,No,Travel_Rarely,Research & Development,14.375,1,Life Sciences,4010,Male,2,Laboratory Technician,Divorced,453.83,2.0,14,8,0,25.0,0,19,2,8,1.0,1.0,3.0,3,3
27,No,Travel_Rarely,Sales,1.25,3,Life Sciences,4011,Female,5,Research Scientist,Married,590.3299999999999,1.0,14,8,2,9.0,4,9,5,8,2.0,3.0,3.0,4,3
29,No,Travel_Rarely,Research & Development,0.625,2,Medical,4012,Male,3,Sales Executive,Married,348.14,1.0,25,8,1,1.0,3,1,0,0,4.0,2.0,3.0,3,4
43,No,Travel_Rarely,Research & Development,0.625,3,Life Sciences,4013,Male,1,Manufacturing Director,Married,959.27,7.0,13,8,2,21.0,3,16,6,14,1.0,3.0,3.0,2,3
48,No,Travel_Rarely,Research & Development,1.25,3,Life Sciences,4014,Female,2,Manager,Married,815.36,4.0,14,8,0,29.0,3,22,12,9,4.0,2.0,3.0,2,3
29,Yes,Travel_Frequently,Research & Development,8.125,2,Life Sciences,4015,Female,1,Laboratory Technician,Single,678.6,1.0,17,8,0,1.0,3,1,1,0,4.0,4.0,2.0,2,3
46,Yes,Travel_Rarely,Research & Development,2.5,4,Medical,4016,Female,2,Sales Representative,Married,356.59,5.0,25,8,1,14.0,1,8,0,7,3.0,2.0,3.0,4,4
27,No,Travel_Frequently,Research & Development,10.0,4,Medical,4017,Male,3,Healthcare Representative,Married,649.74,0.0,20,8,2,8.0,3,7,7,3,4.0,1.0,2.0,3,4
39,No,Travel_Rarely,Research & Development,1.25,3,Technical Degree,4018,Male,3,Healthcare Representative,Divorced,1332.76,8.0,13,8,1,7.0,3,2,2,2,4.0,4.0,3.0,3,3
55,No,Travel_Rarely,Research & Development,1.25,3,Life Sciences,4019,Female,1,Human Resources,Married,361.53,8.0,13,8,1,19.0,2,5,0,4,2.0,4.0,4.0,3,3
28,No,Travel_Rarely,Research & Development,18.125,2,Life Sciences,4020,Male,2,Laboratory Technician,Married,890.76,1.0,18,8,1,1.0,2,1,0,0,2.0,2.0,3.0,4,3
30,Yes,Travel_Rarely,Sales,7.5,4,Life Sciences,4021,Female,2,Sales Executive,Single,643.5,1.0,12,8,2,1.0,3,1,0,0,2.0,4.0,2.0,3,3
22,Yes,Travel_Rarely,Research & Development,10.0,2,Life Sciences,4022,Female,2,Laboratory Technician,Single,465.27,1.0,19,8,3,1.0,3,1,0,0,4.0,2.0,3.0,3,3
36,No,Travel_Rarely,Research & Development,6.875,3,Life Sciences,4023,Male,1,Sales Executive,Married,1714.83,1.0,14,8,1,10.0,2,10,1,7,2.0,3.0,3.0,2,3
31,No,Travel_Rarely,Research & Development,1.25,4,Life Sciences,4024,Female,5,Manager,Divorced,1349.01,1.0,14,8,0,10.0,2,10,0,2,2.0,3.0,3.0,3,3
34,No,Travel_Rarely,Sales,8.75,2,Technical Degree,4025,Female,1,Sales Executive,Married,290.55,2.0,14,8,1,9.0,2,5,1,0,3.0,4.0,3.0,3,3
29,No,Travel_Rarely,Research & Development,3.125,5,Life Sciences,4026,Female,1,Sales Executive,Single,1365.26,3.0,12,8,0,11.0,4,3,1,2,4.0,1.0,3.0,2,3
37,No,Travel_Rarely,Research & Development,4.375,2,Medical,4027,Male,1,Manufacturing Director,Married,261.43,5.0,13,8,0,16.0,4,5,0,4,4.0,1.0,3.0,4,3
35,No,Travel_Rarely,Sales,1.25,1,Technical Degree,4028,Male,2,Laboratory Technician,Married,241.67,0.0,25,8,1,4.0,2,3,0,2,4.0,2.0,3.0,2,4
45,No,Travel_Rarely,Research & Development,1.875,3,Medical,4029,Female,2,Sales Executive,Married,488.8,0.0,14,8,1,10.0,2,9,3,8,2.0,4.0,2.0,2,3
36,No,Travel_Frequently,Research & Development,3.125,3,Medical,4030,Female,4,Manufacturing Director,Single,2311.27,1.0,17,8,1,10.0,5,10,0,8,2.0,4.0,2.0,1,3
26,No,Travel_Rarely,Research & Development,16.25,2,Life Sciences,4032,Male,2,Human Resources,Married,885.56,1.0,13,8,0,1.0,2,1,1,0,2.0,3.0,2.0,2,3
27,No,Travel_Rarely,Research & Development,2.5,3,Technical Degree,4033,Male,2,Manufacturing Director,Single,672.23,0.0,20,8,1,9.0,1,8,0,7,1.0,3.0,2.0,2,4
48,No,Travel_Frequently,Research & Development,1.25,3,Life Sciences,4034,Male,2,Research Director,Divorced,2566.2,3.0,14,8,0,24.0,2,22,4,7,4.0,4.0,3.0,4,3
44,No,Travel_Rarely,Sales,0.625,2,Medical,4035,Male,4,Manager,Married,2432.43,2.0,12,8,1,10.0,0,2,2,2,2.0,1.0,3.0,3,3
34,Yes,Non-Travel,Research & Development,16.875,2,Life Sciences,4036,Female,1,Sales Representative,Married,479.96,1.0,12,8,1,5.0,5,5,3,0,4.0,1.0,3.0,3,3
56,Yes,Travel_Rarely,Human Resources,0.625,2,Medical,4037,Female,5,Sales Executive,Single,332.67,1.0,21,8,0,5.0,3,4,1,0,1.0,4.0,3.0,3,4
36,No,Travel_Rarely,Research & Development,8.125,3,Technical Degree,4038,Female,3,Healthcare Representative,Married,327.21,2.0,14,8,0,12.0,3,4,1,3,3.0,2.0,1.0,3,3
41,No,Travel_Rarely,Research & Development,3.125,3,Life Sciences,4039,Female,1,Sales Executive,Married,860.99,5.0,18,8,0,14.0,3,5,1,4,3.0,2.0,3.0,3,3
42,No,Travel_Rarely,Research & Development,4.375,3,Technical Degree,4040,Female,2,Sales Executive,Married,2374.45,9.0,12,8,1,18.0,4,13,5,7,3.0,1.0,4.0,3,3
31,No,Travel_Rarely,Sales,5.625,4,Life Sciences,4041,Female,1,Sales Executive,Divorced,2096.12,2.0,23,8,1,8.0,2,5,1,4,3.0,4.0,3.0,2,4
34,No,Travel_Rarely,Research & Development,5.0,1,Life Sciences,4042,Female,3,Laboratory Technician,Married,336.05,3.0,12,8,0,9.0,5,4,0,1,4.0,4.0,2.0,3,3
31,No,Travel_Rarely,Sales,15.625,2,Life Sciences,4043,Female,3,Manufacturing Director,Divorced,2367.69,8.0,21,8,2,4.0,3,2,2,2,1.0,3.0,2.0,4,4
26,No,Travel_Frequently,Sales,10.0,2,Life Sciences,4044,Male,2,Healthcare Representative,Married,1089.4,0.0,14,8,0,8.0,3,7,7,7,3.0,4.0,3.0,4,3
45,No,Travel_Frequently,Research & Development,5.0,4,Life Sciences,4045,Female,2,Manager,Single,389.22,4.0,18,8,1,12.0,2,4,0,3,2.0,3.0,3.0,3,3
33,No,Travel_Rarely,Sales,0.625,3,Life Sciences,4046,Female,5,Sales Executive,Single,158.98999999999998,1.0,13,8,1,10.0,3,10,0,9,2.0,3.0,2.0,3,3
28,No,Travel_Frequently,Sales,5.0,3,Life Sciences,4047,Male,4,Research Scientist,Married,145.34,1.0,11,8,0,7.0,3,7,0,7,3.0,4.0,3.0,3,3
29,Yes,Travel_Frequently,Human Resources,1.25,4,Human Resources,4048,Male,2,Sales Executive,Single,373.75,1.0,11,8,0,1.0,3,1,0,0,3.0,1.0,3.0,3,3
39,No,Non-Travel,Research & Development,5.0,5,Medical,4049,Female,2,Sales Representative,Married,2447.12,6.0,19,8,1,10.0,4,3,1,2,1.0,3.0,3.0,3,3
27,No,Travel_Rarely,Sales,1.875,2,Technical Degree,4050,Male,2,Healthcare Representative,Married,1765.01,1.0,12,8,1,6.0,2,5,1,2,2.0,2.0,2.0,3,3
34,No,Travel_Frequently,Research & Development,5.625,4,Life Sciences,4051,Female,2,Manufacturing Director,Married,341.25,1.0,12,8,3,16.0,4,15,6,11,3.0,4.0,3.0,3,3
28,Yes,Travel_Rarely,Research & Development,15.625,3,Technical Degree,4052,Male,1,Research Director,Single,2442.57,3.0,16,8,1,6.0,4,2,2,2,4.0,3.0,3.0,3,3
47,No,Non-Travel,Research & Development,0.625,4,Medical,4053,Male,1,Research Scientist,Married,589.9399999999999,8.0,11,8,0,16.0,3,8,1,7,3.0,2.0,4.0,3,3
56,No,Travel_Rarely,Research & Development,2.5,3,Technical Degree,4054,Female,2,Sales Executive,Married,2580.11,4.0,14,8,0,6.0,6,0,0,0,4.0,1.0,3.0,3,3
39,No,Travel_Rarely,Research & Development,0.625,3,Other,4055,Female,1,Laboratory Technician,Married,1366.56,1.0,12,8,1,10.0,2,10,7,9,1.0,1.0,3.0,3,3
38,No,Travel_Frequently,Research & Development,2.5,2,Medical,4056,Female,1,Manager,Divorced,577.72,1.0,13,8,0,20.0,2,20,0,7,4.0,2.0,3.0,3,3
58,No,Travel_Rarely,Sales,3.125,3,Marketing,4057,Male,5,Sales Representative,Married,280.02,4.0,21,8,1,29.0,3,1,0,0,4.0,4.0,2.0,3,4
32,Yes,Travel_Frequently,Research & Development,5.625,3,Life Sciences,4058,Male,2,Laboratory Technician,Single,2494.7,3.0,17,8,1,8.0,2,4,0,3,1.0,3.0,3.0,3,3
38,No,Travel_Rarely,Research & Development,1.875,4,Life Sciences,4059,Female,1,Sales Representative,Divorced,583.6999999999999,2.0,21,8,1,10.0,1,5,0,3,2.0,4.0,4.0,3,4
49,No,Travel_Frequently,Sales,6.875,4,Life Sciences,4060,Male,2,Research Scientist,Married,455.78,3.0,11,8,1,28.0,4,5,4,3,2.0,4.0,3.0,2,3
42,No,Travel_Rarely,Sales,0.625,3,Life Sciences,4061,Female,1,Sales Executive,Divorced,308.36,3.0,12,8,1,14.0,3,0,0,0,2.0,4.0,3.0,3,3
27,Yes,Travel_Frequently,Sales,5.0,1,Life Sciences,4062,Male,4,Laboratory Technician,Married,1330.03,1.0,13,8,1,1.0,2,1,0,0,1.0,2.0,3.0,3,3
35,No,Travel_Rarely,Research & Development,15.625,1,Medical,4063,Male,1,Sales Executive,Married,703.3,0.0,18,8,0,6.0,4,5,0,4,2.0,1.0,1.0,3,3
28,No,Non-Travel,Research & Development,13.125,1,Medical,4064,Male,3,Research Scientist,Single,1037.14,1.0,16,8,2,5.0,2,5,1,4,3.0,3.0,2.0,3,3
31,No,Non-Travel,Sales,14.375,1,Medical,4065,Male,1,Sales Executive,Divorced,502.71,1.0,11,8,1,4.0,4,4,2,3,3.0,1.0,4.0,4,3
36,No,Non-Travel,Research & Development,0.625,3,Life Sciences,4066,Male,2,Research Scientist,Married,368.94,1.0,19,8,2,5.0,5,5,0,2,1.0,2.0,3.0,1,3
34,No,Travel_Rarely,Sales,1.25,3,Marketing,4067,Male,4,Healthcare Representative,Single,610.35,1.0,16,8,1,14.0,2,14,2,1,1.0,4.0,2.0,3,3
34,No,Travel_Rarely,Research & Development,11.875,3,Technical Degree,4068,Female,1,Research Director,Divorced,434.07,1.0,16,8,0,9.0,2,8,1,1,4.0,3.0,2.0,2,3
26,No,Travel_Rarely,Research & Development,1.25,2,Life Sciences,4069,Male,2,Research Scientist,Single,270.4,0.0,13,8,0,8.0,6,7,7,6,3.0,1.0,2.0,4,3
29,No,Travel_Rarely,Research & Development,1.25,4,Other,4070,Male,2,Laboratory Technician,Married,272.48,0.0,22,8,0,6.0,2,5,0,2,1.0,1.0,2.0,4,4
32,No,Non-Travel,Research & Development,1.875,1,Life Sciences,4071,Male,3,Manager,Divorced,807.17,5.0,17,8,1,9.0,5,5,1,2,3.0,4.0,3.0,4,3
31,No,Travel_Frequently,Research & Development,15.625,5,Technical Degree,4072,Female,2,Human Resources,Married,2347.93,1.0,14,8,1,10.0,2,10,8,7,4.0,1.0,3.0,3,3
28,Yes,Travel_Rarely,Sales,4.375,5,Life Sciences,4073,Female,2,Sales Representative,Divorced,2225.99,5.0,15,8,1,6.0,2,4,0,3,3.0,4.0,2.0,2,3
38,No,Travel_Rarely,Research & Development,5.625,2,Technical Degree,4074,Male,3,Sales Representative,Single,308.36,4.0,12,8,0,20.0,3,1,0,0,1.0,1.0,2.0,2,3
35,No,Travel_Rarely,Research & Development,3.125,3,Life Sciences,4075,Male,2,Sales Representative,Married,634.79,1.0,18,8,1,10.0,1,10,0,9,3.0,4.0,3.0,1,3
27,No,Travel_Rarely,Sales,1.25,3,Life Sciences,4076,Female,1,Manager,Single,507.52,1.0,15,8,0,7.0,2,7,0,7,4.0,4.0,3.0,3,3
32,No,Travel_Rarely,Research & Development,5.0,1,Medical,4077,Female,2,Research Scientist,Single,601.51,8.0,17,8,1,8.0,2,1,0,0,4.0,4.0,3.0,2,3
31,Yes,Travel_Frequently,Research & Development,1.25,1,Other,4078,Male,3,Sales Executive,Married,922.22,1.0,14,8,1,10.0,2,10,0,8,1.0,4.0,3.0,3,3
53,Yes,Travel_Rarely,Research & Development,11.25,3,Medical,4079,Male,1,Research Scientist,Single,444.99,6.0,15,8,1,15.0,4,2,2,2,1.0,1.0,2.0,3,3
54,No,Travel_Rarely,Research & Development,8.75,3,Other,4080,Male,3,Research Scientist,Married,867.62,3.0,17,8,1,9.0,2,4,2,3,1.0,3.0,2.0,3,3
33,No,Travel_Frequently,Research & Development,1.25,4,Medical,4081,Female,4,Sales Executive,Divorced,2194.4,1.0,14,8,3,9.0,2,9,2,8,4.0,3.0,3.0,3,3
43,No,Travel_Rarely,Research & Development,1.875,3,Medical,4082,Male,1,Research Scientist,Married,1182.22,1.0,12,8,1,10.0,0,10,0,9,1.0,3.0,3.0,3,3
38,No,Travel_Frequently,Research & Development,1.25,5,Medical,4083,Female,4,Sales Executive,Married,1097.98,0.0,14,8,0,7.0,3,6,1,2,4.0,2.0,3.0,2,3
55,No,Travel_Rarely,Sales,5.625,3,Marketing,4084,Male,2,Laboratory Technician,Married,1549.08,4.0,15,8,1,35.0,3,10,1,4,3.0,2.0,3.0,2,3
31,No,Travel_Rarely,Sales,3.75,3,Other,4085,Male,1,Manufacturing Director,Divorced,589.42,1.0,13,8,0,1.0,2,1,0,0,4.0,4.0,3.0,3,3
39,No,Travel_Rarely,Research & Development,2.5,3,Life Sciences,4086,Male,2,Sales Executive,Single,1280.76,0.0,12,8,1,21.0,5,20,11,10,2.0,1.0,3.0,2,3
42,No,Non-Travel,Research & Development,6.25,4,Life Sciences,4087,Female,2,Research Scientist,Single,799.63,1.0,13,8,1,20.0,3,20,3,7,4.0,3.0,3.0,3,3
31,No,Non-Travel,Research & Development,8.75,2,Life Sciences,4088,Male,2,Healthcare Representative,Married,299.26,4.0,14,8,0,13.0,3,11,4,8,3.0,3.0,4.0,3,3
54,No,Travel_Rarely,Research & Development,0.625,3,Medical,4089,Female,2,Human Resources,Single,307.06,6.0,13,8,1,9.0,2,5,1,4,3.0,1.0,3.0,4,3
24,No,Travel_Rarely,Research & Development,3.125,4,Other,4090,Male,1,Manufacturing Director,Single,2321.93,1.0,11,8,2,4.0,5,4,1,2,2.0,3.0,2.0,1,3
23,No,Travel_Rarely,Research & Development,4.375,3,Life Sciences,4091,Male,2,Research Scientist,Single,2494.31,1.0,11,8,1,5.0,2,5,1,4,4.0,4.0,4.0,3,3
40,No,Travel_Frequently,Research & Development,13.125,3,Medical,4092,Female,3,Research Scientist,Married,2563.21,1.0,21,8,0,10.0,1,10,9,4,4.0,3.0,4.0,2,4
40,No,Travel_Rarely,Research & Development,5.0,1,Medical,4093,Female,5,Research Scientist,Married,460.72,3.0,18,8,3,15.0,3,11,5,10,2.0,2.0,3.0,2,3
25,No,Travel_Rarely,Sales,12.5,5,Medical,4094,Female,2,Laboratory Technician,Married,1105.0,4.0,12,8,0,6.0,2,2,1,2,3.0,2.0,3.0,3,3
30,No,Travel_Rarely,Human Resources,12.5,4,Life Sciences,4095,Male,2,Research Scientist,Married,605.93,1.0,11,8,0,12.0,3,12,1,7,4.0,2.0,2.0,2,3
25,No,Travel_Rarely,Research & Development,4.375,2,Medical,4096,Male,5,Sales Executive,Divorced,533.39,6.0,15,8,1,7.0,2,2,0,2,4.0,3.0,2.0,3,3
47,No,Travel_Rarely,Research & Development,0.625,4,Life Sciences,4097,Male,2,Sales Executive,Single,552.37,2.0,13,8,1,25.0,2,17,12,11,1.0,3.0,3.0,2,3
33,No,Non-Travel,Research & Development,0.625,3,Life Sciences,4098,Male,2,Research Scientist,Divorced,1823.38,1.0,12,8,0,1.0,4,1,0,0,2.0,3.0,2.0,3,3
38,No,Travel_Rarely,Research & Development,11.875,3,Life Sciences,4099,Female,2,Sales Executive,Married,896.0899999999999,0.0,17,8,0,16.0,3,15,5,8,4.0,2.0,3.0,3,3
31,No,Travel_Rarely,Research & Development,6.25,4,Medical,4100,Female,3,Sales Executive,Married,796.25,0.0,13,8,1,3.0,3,2,1,2,1.0,3.0,3.0,3,3
38,No,Travel_Frequently,Research & Development,0.625,4,Other,4101,Male,2,Research Scientist,Married,476.97,2.0,19,8,0,10.0,2,8,7,7,1.0,3.0,3.0,3,3
42,No,Travel_Rarely,Research & Development,3.75,3,Medical,4102,Male,2,Laboratory Technician,Divorced,1301.04,6.0,19,8,1,9.0,3,4,1,2,4.0,1.0,2.0,1,3
41,No,Travel_Rarely,Sales,1.25,2,Medical,4103,Male,1,Healthcare Representative,Married,310.31,3.0,17,8,1,12.0,1,5,1,0,4.0,4.0,3.0,1,3
47,No,Non-Travel,Research & Development,13.125,2,Medical,4104,Male,1,Sales Executive,Married,603.0699999999999,0.0,11,8,1,14.0,2,13,5,12,3.0,2.0,1.0,2,3
35,No,Travel_Rarely,Research & Development,2.5,3,Life Sciences,4105,Male,2,Healthcare Representative,Married,1026.74,7.0,15,8,0,5.0,2,2,2,2,4.0,3.0,3.0,2,3
22,No,Travel_Rarely,Human Resources,7.5,1,Human Resources,4106,Male,2,Sales Executive,Single,329.42,0.0,11,8,0,4.0,1,3,1,2,4.0,3.0,4.0,3,3
35,No,Travel_Rarely,Research & Development,5.625,3,Medical,4107,Female,2,Sales Executive,Single,1708.4599999999998,1.0,25,8,2,10.0,4,10,0,8,2.0,3.0,3.0,3,4
33,No,Travel_Rarely,Sales,1.875,4,Medical,4108,Male,3,Healthcare Representative,Married,209.43,0.0,14,8,0,10.0,2,9,8,1,2.0,4.0,3.0,2,3
32,No,Travel_Rarely,Research & Development,1.875,2,Technical Degree,4109,Male,3,Manufacturing Director,Single,697.1899999999999,1.0,13,8,0,6.0,4,6,4,1,3.0,2.0,3.0,3,3
40,No,Travel_Rarely,Research & Development,0.625,4,Medical,4110,Male,2,Research Director,Married,659.23,8.0,17,8,1,8.0,3,1,0,0,1.0,4.0,2.0,2,3
32,No,Travel_Rarely,Research & Development,0.625,2,Medical,4111,Male,3,Sales Executive,Married,1780.35,0.0,13,8,0,3.0,3,2,2,2,2.0,2.0,3.0,3,3
39,No,Travel_Rarely,Research & Development,2.5,4,Life Sciences,4112,Male,1,Sales Executive,Single,1742.26,7.0,14,8,1,18.0,1,7,1,7,1.0,4.0,3.0,3,3
38,No,Travel_Rarely,Sales,12.5,4,Medical,4113,Female,2,Research Director,Married,263.77,3.0,11,8,1,20.0,3,18,1,11,2.0,3.0,3.0,2,3
32,No,Travel_Rarely,Research & Development,11.25,3,Life Sciences,4114,Male,2,Manager,Married,829.01,1.0,12,8,2,14.0,3,14,5,7,3.0,4.0,3.0,3,3
37,No,Travel_Rarely,Research & Development,0.625,3,Life Sciences,4115,Female,4,Sales Executive,Married,705.77,1.0,17,8,1,16.0,3,16,6,8,3.0,4.0,3.0,3,3
25,No,Travel_Rarely,Research & Development,1.25,4,Medical,4116,Female,2,Manufacturing Director,Divorced,362.05,0.0,21,8,0,6.0,2,5,0,4,1.0,3.0,2.0,3,4
44,No,Travel_Rarely,Research & Development,5.0,1,Life Sciences,4118,Female,1,Sales Representative,Single,339.3,6.0,15,8,0,6.0,2,4,1,2,2.0,4.0,3.0,3,3
21,No,Travel_Rarely,Sales,6.25,5,Medical,4119,Male,3,Research Scientist,Single,869.31,1.0,19,8,3,2.0,0,2,1,2,3.0,1.0,3.0,3,3
39,No,Non-Travel,Research & Development,1.875,4,Life Sciences,4120,Female,2,Research Director,Single,614.12,2.0,12,8,1,21.0,4,6,1,3,4.0,4.0,2.0,4,3
23,Yes,Travel_Frequently,Research & Development,1.25,4,Life Sciences,4121,Female,2,Manufacturing Director,Married,803.27,1.0,11,8,0,1.0,3,1,1,0,4.0,1.0,2.0,3,3
36,No,Travel_Rarely,Research & Development,15.0,3,Life Sciences,4122,Female,2,Laboratory Technician,Married,795.5999999999999,0.0,19,8,0,10.0,2,9,3,4,1.0,4.0,3.0,3,3
36,No,Travel_Frequently,Research & Development,10.0,1,Medical,4123,Male,2,Sales Executive,Divorced,1377.48,7.0,15,8,0,18.0,3,4,0,2,4.0,2.0,3.0,2,3
56,No,Non-Travel,Research & Development,5.0,1,Life Sciences,4124,Male,1,Sales Executive,Divorced,710.7099999999999,1.0,20,8,0,13.0,6,13,1,9,3.0,3.0,2.0,2,4
29,Yes,Travel_Rarely,Research & Development,5.625,4,Medical,4125,Male,2,Sales Representative,Married,389.48,9.0,25,8,0,4.0,4,2,2,2,1.0,4.0,4.0,3,4
42,No,Travel_Rarely,Research & Development,10.625,1,Life Sciences,4126,Male,3,Research Scientist,Married,1299.74,5.0,24,8,2,24.0,3,22,4,14,1.0,3.0,2.0,2,4
56,Yes,Travel_Rarely,Sales,6.25,4,Other,4127,Male,2,Sales Executive,Married,530.14,8.0,24,8,1,14.0,3,10,9,8,4.0,3.0,1.0,3,4
41,No,Travel_Rarely,Research & Development,8.125,4,Life Sciences,4128,Female,1,Healthcare Representative,Married,1419.6,0.0,15,8,1,21.0,3,20,0,10,1.0,2.0,3.0,4,3
34,No,Travel_Rarely,Sales,0.625,3,Medical,4129,Female,1,Laboratory Technician,Married,810.16,1.0,13,8,1,8.0,3,8,1,7,4.0,3.0,3.0,3,3
36,No,Non-Travel,Sales,0.625,1,Medical,4130,Female,1,Human Resources,Divorced,1722.11,1.0,14,8,0,15.0,3,15,11,11,4.0,4.0,2.0,3,3
41,No,Travel_Rarely,Research & Development,0.625,5,Medical,4131,Male,1,Healthcare Representative,Divorced,530.53,2.0,13,8,0,14.0,3,5,0,4,3.0,2.0,3.0,3,3
32,No,Travel_Rarely,Sales,5.625,4,Life Sciences,4132,Female,2,Research Scientist,Single,749.9699999999999,1.0,11,8,0,4.0,3,4,1,2,4.0,1.0,3.0,3,3
35,No,Travel_Rarely,Research & Development,10.0,3,Medical,4133,Female,2,Healthcare Representative,Single,311.22,1.0,16,8,1,9.0,3,9,1,7,3.0,4.0,3.0,3,3
38,No,Travel_Rarely,Research & Development,14.375,3,Medical,4134,Male,3,Sales Representative,Married,507.52,1.0,22,8,0,10.0,3,10,1,9,1.0,4.0,3.0,2,4
50,Yes,Travel_Frequently,Sales,2.5,2,Life Sciences,4135,Female,2,Laboratory Technician,Divorced,2183.87,7.0,14,8,1,12.0,2,6,0,1,2.0,3.0,3.0,2,3
36,No,Travel_Rarely,Research & Development,13.75,4,Life Sciences,4136,Male,1,Healthcare Representative,Married,383.5,4.0,14,8,0,8.0,1,6,0,0,2.0,4.0,2.0,2,3
45,No,Travel_Rarely,Sales,15.0,3,Life Sciences,4137,Male,1,Laboratory Technician,Single,471.77,8.0,16,8,1,8.0,2,5,0,1,4.0,3.0,3.0,4,3
40,No,Travel_Rarely,Sales,6.25,4,Life Sciences,4138,Male,1,Research Scientist,Single,1217.06,2.0,11,8,1,8.0,6,2,2,2,3.0,3.0,3.0,3,3
35,No,Travel_Frequently,Sales,4.375,2,Life Sciences,4139,Male,2,Manufacturing Director,Married,419.77,1.0,25,8,0,10.0,2,10,0,2,3.0,3.0,4.0,2,4
